Age,Annual Income (LPA),Borrowed Amount (LPA),Credit Score,Loan Tenure (months),Employment Status,Existing Loans,Marital Status,Education Level,Predicted Repayment Probability (%),Loan Eligibility
57,3.28,3.86,467,122,0,2,1,1,3.16,❌ Unlikely to Get Loan
54,2.0,1.67,449,34,0,0,1,2,6.6,❌ Unlikely to Get Loan
30,8.69,4.58,519,205,0,0,0,2,7.71,❌ Unlikely to Get Loan
51,15.39,9.9,804,48,1,0,1,2,24.33,❌ Unlikely to Get Loan
45,23.07,26.82,511,179,0,0,1,1,1.51,❌ Unlikely to Get Loan
22,1.0,1.0,610,140,0,3,0,1,9.67,❌ Unlikely to Get Loan
29,14.42,12.28,697,220,1,0,1,1,14.17,❌ Unlikely to Get Loan
50,4.12,5.41,747,69,0,1,0,2,18.64,❌ Unlikely to Get Loan
45,1.96,2.6,655,81,1,0,0,2,15.38,❌ Unlikely to Get Loan
51,7.57,10.23,857,201,1,1,0,2,20.36,❌ Unlikely to Get Loan
49,12.75,14.9,654,225,1,2,1,2,8.44,❌ Unlikely to Get Loan
34,6.72,5.48,787,169,0,1,1,1,19.46,❌ Unlikely to Get Loan
48,2.12,1.69,862,175,1,1,1,1,23.28,❌ Unlikely to Get Loan
28,8.7,12.54,679,175,0,2,1,1,10.31,❌ Unlikely to Get Loan
59,16.64,19.6,620,86,0,1,0,2,9.25,❌ Unlikely to Get Loan
63,15.2,6.04,574,204,0,0,1,0,11.45,❌ Unlikely to Get Loan
57,7.9,4.43,718,236,-1,1,1,1,15.71,❌ Unlikely to Get Loan
47,10.55,5.94,799,230,1,1,0,1,19.84,❌ Unlikely to Get Loan
29,5.82,6.89,702,114,0,0,0,1,16.16,❌ Unlikely to Get Loan
33,13.8,10.39,682,57,0,0,0,1,17.18,❌ Unlikely to Get Loan
61,18.93,21.22,490,50,0,0,1,1,4.19,❌ Unlikely to Get Loan
40,5.67,1.0,714,123,0,2,1,1,17.62,❌ Unlikely to Get Loan
36,7.96,8.22,667,155,1,0,1,2,13.92,❌ Unlikely to Get Loan
30,16.52,8.94,692,136,1,1,1,1,16.91,❌ Unlikely to Get Loan
45,32.23,13.09,655,220,0,3,1,1,14.94,❌ Unlikely to Get Loan
23,17.47,17.99,841,230,1,2,0,1,17.48,❌ Unlikely to Get Loan
35,10.56,2.58,718,95,0,1,1,2,20.35,❌ Unlikely to Get Loan
21,3.66,3.77,709,50,0,1,1,0,17.44,❌ Unlikely to Get Loan
35,20.5,30.57,825,172,1,0,0,2,14.64,❌ Unlikely to Get Loan
36,5.46,7.56,725,149,0,0,0,2,16.4,❌ Unlikely to Get Loan
31,10.34,12.1,795,50,0,0,1,2,21.18,❌ Unlikely to Get Loan
21,8.89,5.11,781,145,1,1,0,1,20.45,❌ Unlikely to Get Loan
39,11.29,5.89,752,135,0,1,1,1,19.68,❌ Unlikely to Get Loan
30,4.39,6.39,670,201,1,0,0,2,12.88,❌ Unlikely to Get Loan
28,19.63,4.68,728,174,0,1,0,1,21.14,❌ Unlikely to Get Loan
40,15.5,6.13,730,102,0,2,1,1,19.58,❌ Unlikely to Get Loan
29,9.56,12.04,895,16,1,1,0,2,25.52,❌ Unlikely to Get Loan
27,10.08,8.02,690,152,1,0,0,1,15.68,❌ Unlikely to Get Loan
32,9.28,12.65,739,156,1,0,0,2,15.7,❌ Unlikely to Get Loan
43,12.95,8.02,664,69,1,1,0,2,16.16,❌ Unlikely to Get Loan
59,5.75,3.04,675,162,0,0,1,1,15.76,❌ Unlikely to Get Loan
61,3.62,3.37,664,91,1,1,1,1,14.69,❌ Unlikely to Get Loan
56,10.18,10.8,587,86,1,0,1,1,10.45,❌ Unlikely to Get Loan
46,17.14,17.74,738,201,1,1,1,0,13.62,❌ Unlikely to Get Loan
60,24.29,11.08,647,52,0,0,1,1,18.7,❌ Unlikely to Get Loan
30,13.46,17.28,795,210,0,1,0,0,15.32,❌ Unlikely to Get Loan
45,18.5,13.74,814,124,0,1,1,1,21.51,❌ Unlikely to Get Loan
50,18.51,3.98,685,127,1,1,1,0,19.56,❌ Unlikely to Get Loan
63,14.58,12.72,769,54,-1,3,1,1,17.96,❌ Unlikely to Get Loan
57,15.67,7.84,458,80,0,1,1,2,6.83,❌ Unlikely to Get Loan
62,8.85,8.19,690,173,0,1,1,1,13.9,❌ Unlikely to Get Loan
53,6.15,2.21,668,233,0,0,1,2,14.87,❌ Unlikely to Get Loan
64,4.35,5.46,813,208,0,1,1,1,19.16,❌ Unlikely to Get Loan
56,10.48,3.58,655,176,0,3,0,1,13.06,❌ Unlikely to Get Loan
63,14.12,9.72,793,20,0,1,1,1,22.86,❌ Unlikely to Get Loan
23,9.21,1.37,783,142,-1,1,1,2,22.92,❌ Unlikely to Get Loan
52,11.62,11.71,485,102,0,0,1,1,5.21,❌ Unlikely to Get Loan
55,1.0,1.0,731,187,1,0,1,1,17.43,❌ Unlikely to Get Loan
38,30.12,33.51,867,91,0,1,0,1,18.93,❌ Unlikely to Get Loan
50,24.82,25.78,768,164,1,1,1,1,14.63,❌ Unlikely to Get Loan
39,10.63,7.29,691,178,1,1,0,1,14.84,❌ Unlikely to Get Loan
32,14.31,11.22,586,36,1,0,1,1,12.57,❌ Unlikely to Get Loan
54,25.3,32.17,608,158,0,1,1,1,3.9,❌ Unlikely to Get Loan
24,18.33,8.4,789,68,0,5,0,2,20.45,❌ Unlikely to Get Loan
44,7.43,7.37,440,101,1,3,0,2,1.11,❌ Unlikely to Get Loan
27,16.09,14.53,751,162,-1,1,1,2,16.81,❌ Unlikely to Get Loan
37,1.0,1.12,713,109,1,0,1,1,17.98,❌ Unlikely to Get Loan
59,14.19,9.44,682,75,-1,0,1,1,17.48,❌ Unlikely to Get Loan
44,14.35,19.14,710,131,0,2,1,1,11.28,❌ Unlikely to Get Loan
36,1.0,1.0,610,82,1,1,0,1,12.48,❌ Unlikely to Get Loan
45,20.21,24.78,790,66,0,0,0,1,17.43,❌ Unlikely to Get Loan
39,15.53,14.65,695,149,0,1,1,0,13.51,❌ Unlikely to Get Loan
46,9.39,11.45,738,75,0,1,1,1,16.72,❌ Unlikely to Get Loan
53,9.86,14.28,581,60,1,0,1,2,9.05,❌ Unlikely to Get Loan
34,18.75,1.95,624,59,0,3,1,1,17.37,❌ Unlikely to Get Loan
64,7.28,1.02,729,93,1,2,1,1,19.33,❌ Unlikely to Get Loan
43,6.98,1.0,900,25,0,1,1,1,30.0,❌ Unlikely to Get Loan
51,6.05,3.25,754,169,1,0,0,2,19.68,❌ Unlikely to Get Loan
39,18.3,11.92,870,106,0,0,1,1,26.37,❌ Unlikely to Get Loan
50,17.09,10.65,900,203,1,1,1,1,25.27,❌ Unlikely to Get Loan
46,2.87,1.0,679,71,0,0,1,1,17.72,❌ Unlikely to Get Loan
28,13.22,18.03,828,29,-1,1,0,2,20.38,❌ Unlikely to Get Loan
42,14.32,4.01,701,21,0,2,1,0,20.07,❌ Unlikely to Get Loan
47,21.48,18.37,628,71,0,0,1,2,13.14,❌ Unlikely to Get Loan
50,8.74,11.95,829,206,1,1,1,1,18.26,❌ Unlikely to Get Loan
54,7.8,6.67,699,15,0,2,0,1,16.74,❌ Unlikely to Get Loan
22,16.19,9.99,678,173,0,1,0,2,15.15,❌ Unlikely to Get Loan
33,7.75,8.42,808,211,0,0,0,1,19.49,❌ Unlikely to Get Loan
30,17.32,25.88,647,64,0,1,0,1,8.0,❌ Unlikely to Get Loan
45,13.86,13.06,652,51,1,0,0,1,14.43,❌ Unlikely to Get Loan
53,1.0,1.0,774,141,0,1,0,1,19.52,❌ Unlikely to Get Loan
61,9.97,3.52,765,74,-1,2,1,2,21.49,❌ Unlikely to Get Loan
47,13.69,6.42,735,45,1,1,1,1,20.98,❌ Unlikely to Get Loan
49,17.66,21.41,766,208,1,1,0,0,13.19,❌ Unlikely to Get Loan
47,7.98,9.18,838,193,0,0,1,1,21.03,❌ Unlikely to Get Loan
59,5.43,2.36,632,210,0,1,0,2,12.22,❌ Unlikely to Get Loan
36,5.17,4.18,789,195,1,0,0,2,20.21,❌ Unlikely to Get Loan
63,13.53,17.99,777,129,-1,1,1,2,16.07,❌ Unlikely to Get Loan
49,12.24,4.28,900,203,1,3,0,1,24.89,❌ Unlikely to Get Loan
55,6.44,7.18,840,88,-1,0,1,2,23.81,❌ Unlikely to Get Loan
36,15.57,9.13,665,222,1,2,1,0,12.41,❌ Unlikely to Get Loan
35,13.65,2.62,744,21,0,0,1,1,24.72,❌ Unlikely to Get Loan
47,7.35,3.62,730,169,-1,0,0,2,18.87,❌ Unlikely to Get Loan
53,7.37,5.07,900,152,1,1,0,2,25.86,❌ Unlikely to Get Loan
45,25.87,29.56,792,155,0,1,1,1,14.56,❌ Unlikely to Get Loan
53,1.0,1.0,679,29,0,0,0,1,17.82,❌ Unlikely to Get Loan
32,1.0,1.3,686,229,0,2,1,1,12.56,❌ Unlikely to Get Loan
34,10.33,5.7,657,119,0,1,1,1,15.06,❌ Unlikely to Get Loan
30,19.87,6.17,664,80,-1,1,0,1,19.12,❌ Unlikely to Get Loan
62,5.05,3.13,870,163,0,1,1,1,24.2,❌ Unlikely to Get Loan
57,16.63,23.26,696,157,0,1,1,1,9.73,❌ Unlikely to Get Loan
32,1.0,1.0,848,236,0,1,1,0,21.3,❌ Unlikely to Get Loan
41,9.94,5.87,738,116,1,0,1,2,19.96,❌ Unlikely to Get Loan
56,14.4,10.1,601,50,0,0,1,2,13.85,❌ Unlikely to Get Loan
27,18.88,21.39,604,131,0,1,0,1,7.36,❌ Unlikely to Get Loan
32,16.8,2.71,653,127,1,0,1,1,19.2,❌ Unlikely to Get Loan
40,1.0,1.43,807,239,0,2,0,2,18.46,❌ Unlikely to Get Loan
54,12.08,15.29,735,22,1,2,0,2,15.76,❌ Unlikely to Get Loan
51,6.25,8.38,522,83,0,2,1,2,5.62,❌ Unlikely to Get Loan
26,11.15,11.53,641,45,1,0,0,1,13.89,❌ Unlikely to Get Loan
65,9.48,8.79,708,134,0,2,0,2,14.68,❌ Unlikely to Get Loan
62,17.54,10.17,719,163,1,0,0,1,18.27,❌ Unlikely to Get Loan
24,11.76,6.13,549,92,0,0,0,0,11.15,❌ Unlikely to Get Loan
36,13.95,3.13,610,31,0,2,1,1,15.92,❌ Unlikely to Get Loan
60,12.49,1.84,688,214,0,1,0,1,17.33,❌ Unlikely to Get Loan
50,1.0,1.0,586,100,0,1,0,1,10.98,❌ Unlikely to Get Loan
52,12.3,4.31,580,113,1,0,1,2,13.72,❌ Unlikely to Get Loan
48,11.69,3.82,669,71,1,0,1,1,18.74,❌ Unlikely to Get Loan
23,15.9,19.07,795,41,0,0,0,1,19.55,❌ Unlikely to Get Loan
23,15.71,3.88,714,62,0,0,0,1,22.53,❌ Unlikely to Get Loan
47,1.0,1.17,621,127,0,1,0,1,12.14,❌ Unlikely to Get Loan
61,3.3,2.36,717,123,0,0,1,1,18.08,❌ Unlikely to Get Loan
49,12.64,18.25,640,140,0,1,1,2,8.63,❌ Unlikely to Get Loan
65,16.34,15.46,749,146,1,1,0,2,16.38,❌ Unlikely to Get Loan
33,9.48,8.35,614,102,0,2,1,1,10.75,❌ Unlikely to Get Loan
65,16.07,16.07,634,208,0,1,1,1,9.02,❌ Unlikely to Get Loan
31,27.67,21.9,700,107,0,0,1,1,16.21,❌ Unlikely to Get Loan
28,16.01,14.4,768,17,0,2,0,1,19.15,❌ Unlikely to Get Loan
64,23.13,25.18,781,30,1,0,1,2,18.6,❌ Unlikely to Get Loan
57,9.81,12.57,763,45,-1,1,1,2,18.36,❌ Unlikely to Get Loan
49,16.97,23.6,900,162,-1,3,1,1,17.94,❌ Unlikely to Get Loan
30,20.18,21.46,732,138,0,0,1,1,14.92,❌ Unlikely to Get Loan
59,20.35,28.18,735,63,1,1,1,1,12.18,❌ Unlikely to Get Loan
27,1.0,1.0,687,20,0,2,0,1,16.62,❌ Unlikely to Get Loan
28,7.38,3.18,622,175,0,1,0,1,12.49,❌ Unlikely to Get Loan
58,18.88,10.84,696,218,0,0,1,1,16.34,❌ Unlikely to Get Loan
46,1.0,1.31,699,44,0,1,0,1,17.48,❌ Unlikely to Get Loan
22,5.44,5.45,681,151,0,1,1,2,14.38,❌ Unlikely to Get Loan
56,16.63,8.15,676,166,0,1,1,0,15.76,❌ Unlikely to Get Loan
55,6.09,5.53,841,150,1,1,1,2,22.36,❌ Unlikely to Get Loan
31,2.78,2.86,588,181,0,2,1,1,8.44,❌ Unlikely to Get Loan
44,22.97,34.4,639,72,1,3,0,1,3.25,❌ Unlikely to Get Loan
49,8.02,6.49,628,75,1,2,1,1,12.27,❌ Unlikely to Get Loan
43,3.09,4.21,805,112,0,2,0,2,20.06,❌ Unlikely to Get Loan
25,3.19,1.84,818,189,1,0,1,1,22.1,❌ Unlikely to Get Loan
44,22.02,21.88,684,118,1,3,1,1,10.49,❌ Unlikely to Get Loan
34,14.62,17.68,629,17,0,1,1,1,11.14,❌ Unlikely to Get Loan
37,22.55,31.65,682,166,0,1,0,1,6.74,❌ Unlikely to Get Loan
59,9.97,7.73,862,46,0,1,1,1,25.39,❌ Unlikely to Get Loan
64,12.73,16.51,514,181,0,0,1,2,3.38,❌ Unlikely to Get Loan
21,4.78,3.99,704,211,0,1,0,0,14.42,❌ Unlikely to Get Loan
32,19.36,19.5,674,144,0,2,1,1,10.79,❌ Unlikely to Get Loan
58,3.74,1.64,623,80,-1,0,0,0,14.53,❌ Unlikely to Get Loan
64,26.69,33.47,745,148,0,0,0,2,11.76,❌ Unlikely to Get Loan
36,3.07,4.47,689,185,0,0,0,1,14.44,❌ Unlikely to Get Loan
56,1.27,1.51,607,90,0,1,1,2,12.3,❌ Unlikely to Get Loan
23,14.77,7.06,874,222,0,0,0,0,25.39,❌ Unlikely to Get Loan
60,5.92,1.2,596,22,1,2,1,1,13.53,❌ Unlikely to Get Loan
25,7.94,1.45,704,204,0,1,0,1,17.06,❌ Unlikely to Get Loan
52,20.4,22.47,708,119,0,1,1,1,12.69,❌ Unlikely to Get Loan
37,23.96,28.81,754,91,1,0,1,1,14.47,❌ Unlikely to Get Loan
28,12.67,13.07,669,182,1,0,0,2,12.69,❌ Unlikely to Get Loan
23,9.59,9.93,631,49,0,2,0,1,11.82,❌ Unlikely to Get Loan
53,9.32,12.92,811,201,-1,2,0,1,16.33,❌ Unlikely to Get Loan
39,15.44,11.16,627,69,0,2,1,1,12.61,❌ Unlikely to Get Loan
62,1.0,1.0,502,78,1,0,1,1,8.1,❌ Unlikely to Get Loan
61,11.23,4.97,682,105,0,1,1,2,17.36,❌ Unlikely to Get Loan
36,3.43,5.14,819,49,0,0,0,1,23.21,❌ Unlikely to Get Loan
23,14.12,20.08,733,133,0,1,1,1,12.81,❌ Unlikely to Get Loan
44,10.3,4.41,615,219,-1,1,1,1,11.77,❌ Unlikely to Get Loan
63,12.77,5.35,748,193,0,0,1,2,20.23,❌ Unlikely to Get Loan
46,13.43,15.87,683,116,-1,0,0,1,13.35,❌ Unlikely to Get Loan
31,15.3,5.51,698,180,0,1,1,2,17.94,❌ Unlikely to Get Loan
47,5.61,2.15,602,21,-1,2,0,1,13.38,❌ Unlikely to Get Loan
57,21.43,27.8,747,89,1,0,0,1,13.71,❌ Unlikely to Get Loan
31,13.06,12.17,728,26,1,1,1,1,18.0,❌ Unlikely to Get Loan
54,13.56,6.67,615,70,0,3,1,1,12.62,❌ Unlikely to Get Loan
26,11.62,7.7,805,219,1,1,0,1,19.89,❌ Unlikely to Get Loan
59,7.41,2.52,714,55,0,1,1,1,19.59,❌ Unlikely to Get Loan
23,16.64,15.48,822,230,0,0,0,1,19.38,❌ Unlikely to Get Loan
56,13.82,4.4,597,125,0,0,0,2,14.81,❌ Unlikely to Get Loan
54,28.49,15.58,804,215,0,0,1,1,22.66,❌ Unlikely to Get Loan
56,6.07,8.84,704,168,0,2,1,0,12.32,❌ Unlikely to Get Loan
35,23.23,20.8,719,70,1,1,1,1,15.9,❌ Unlikely to Get Loan
53,11.87,6.96,860,98,0,2,1,1,24.44,❌ Unlikely to Get Loan
53,11.42,15.94,718,88,1,2,0,2,13.15,❌ Unlikely to Get Loan
25,5.01,3.1,688,192,0,2,0,2,14.0,❌ Unlikely to Get Loan
25,15.02,16.75,720,12,0,2,0,0,15.17,❌ Unlikely to Get Loan
23,10.56,5.92,780,22,0,0,0,1,23.82,❌ Unlikely to Get Loan
63,15.86,8.31,656,88,0,1,0,1,16.04,❌ Unlikely to Get Loan
51,4.62,3.52,588,197,-1,3,1,1,7.53,❌ Unlikely to Get Loan
48,13.71,12.06,625,212,1,1,0,1,9.61,❌ Unlikely to Get Loan
25,12.18,8.54,686,163,1,1,1,1,14.86,❌ Unlikely to Get Loan
50,8.43,10.67,645,73,0,1,1,1,12.21,❌ Unlikely to Get Loan
37,12.87,13.76,663,206,1,1,1,1,10.57,❌ Unlikely to Get Loan
36,11.95,17.29,758,40,0,0,1,2,17.52,❌ Unlikely to Get Loan
28,16.39,10.43,742,144,0,1,1,1,18.53,❌ Unlikely to Get Loan
52,19.01,16.31,551,56,1,1,1,1,8.58,❌ Unlikely to Get Loan
35,16.01,21.03,719,192,1,2,1,2,10.4,❌ Unlikely to Get Loan
35,13.27,6.42,842,162,0,3,1,2,22.44,❌ Unlikely to Get Loan
50,3.68,4.23,685,139,0,2,0,1,13.56,❌ Unlikely to Get Loan
60,6.6,6.12,637,156,1,1,0,1,11.75,❌ Unlikely to Get Loan
57,19.09,17.73,900,155,0,2,0,1,22.45,❌ Unlikely to Get Loan
60,15.4,7.19,722,37,-1,1,0,1,20.72,❌ Unlikely to Get Loan
53,8.89,4.25,693,151,0,0,0,1,17.29,❌ Unlikely to Get Loan
45,19.06,26.76,767,152,0,1,1,1,12.47,❌ Unlikely to Get Loan
37,6.8,1.07,650,146,0,0,1,2,16.42,❌ Unlikely to Get Loan
23,5.17,4.46,656,166,0,0,1,2,14.17,❌ Unlikely to Get Loan
38,20.02,21.35,693,184,1,2,1,1,10.22,❌ Unlikely to Get Loan
63,22.77,8.05,814,122,1,1,0,1,25.62,❌ Unlikely to Get Loan
27,8.02,6.78,837,65,-1,1,0,1,23.7,❌ Unlikely to Get Loan
45,17.82,24.32,677,52,0,2,0,1,9.69,❌ Unlikely to Get Loan
35,18.96,23.41,594,53,0,2,0,2,6.63,❌ Unlikely to Get Loan
30,13.11,17.48,678,174,0,1,0,1,10.19,❌ Unlikely to Get Loan
36,10.44,7.13,670,12,1,1,1,1,16.96,❌ Unlikely to Get Loan
46,7.18,6.92,629,150,0,5,0,2,7.92,❌ Unlikely to Get Loan
41,13.22,4.76,764,43,1,0,0,1,23.99,❌ Unlikely to Get Loan
30,9.95,13.03,849,133,0,0,0,1,21.46,❌ Unlikely to Get Loan
31,20.48,6.4,828,13,0,2,1,0,27.44,❌ Unlikely to Get Loan
40,20.73,5.58,691,181,0,2,1,1,18.2,❌ Unlikely to Get Loan
54,11.61,14.41,605,12,0,1,1,1,10.58,❌ Unlikely to Get Loan
59,16.23,9.76,800,112,-1,2,1,2,21.56,❌ Unlikely to Get Loan
40,15.29,17.3,637,229,1,2,1,1,7.01,❌ Unlikely to Get Loan
33,24.52,35.87,542,165,1,1,1,0,-1.8,❌ Unlikely to Get Loan
43,12.02,6.96,837,102,-1,0,1,2,25.41,❌ Unlikely to Get Loan
34,15.2,21.66,618,96,0,0,0,1,8.23,❌ Unlikely to Get Loan
48,10.94,5.09,791,111,0,2,1,1,21.4,❌ Unlikely to Get Loan
62,17.05,20.19,659,184,0,2,0,2,8.28,❌ Unlikely to Get Loan
43,8.29,7.27,575,185,1,1,1,1,8.23,❌ Unlikely to Get Loan
60,2.58,3.05,622,194,1,1,0,1,10.45,❌ Unlikely to Get Loan
24,27.95,12.21,346,29,1,1,0,1,3.96,❌ Unlikely to Get Loan
54,6.61,7.9,573,192,0,2,1,1,6.25,❌ Unlikely to Get Loan
54,2.5,2.78,768,109,0,1,0,1,19.45,❌ Unlikely to Get Loan
39,15.54,3.83,666,162,1,0,1,1,18.21,❌ Unlikely to Get Loan
46,12.43,12.06,706,55,0,0,0,2,17.32,❌ Unlikely to Get Loan
31,3.39,2.17,777,206,0,0,0,1,19.66,❌ Unlikely to Get Loan
50,13.24,17.52,832,138,1,2,0,1,17.49,❌ Unlikely to Get Loan
38,7.31,4.15,810,190,-1,0,0,0,21.76,❌ Unlikely to Get Loan
50,2.04,2.23,801,231,0,0,1,1,19.9,❌ Unlikely to Get Loan
38,15.77,14.68,580,74,1,0,1,2,10.57,❌ Unlikely to Get Loan
31,12.85,12.41,550,221,0,0,1,2,6.55,❌ Unlikely to Get Loan
22,17.07,5.0,517,39,1,1,0,2,12.36,❌ Unlikely to Get Loan
39,5.55,2.41,715,47,0,1,1,1,19.27,❌ Unlikely to Get Loan
41,18.82,18.92,803,15,0,1,0,2,20.75,❌ Unlikely to Get Loan
37,4.26,1.0,712,34,0,0,1,1,20.54,❌ Unlikely to Get Loan
54,12.36,16.77,723,69,1,0,1,2,15.53,❌ Unlikely to Get Loan
64,8.41,9.31,879,86,1,0,1,2,25.25,❌ Unlikely to Get Loan
35,5.08,1.05,745,171,0,0,1,1,19.88,❌ Unlikely to Get Loan
59,16.79,15.43,655,157,0,1,1,1,11.58,❌ Unlikely to Get Loan
57,16.12,24.07,498,97,1,2,0,2,-0.33,❌ Unlikely to Get Loan
40,10.17,2.27,826,212,1,1,0,0,22.98,❌ Unlikely to Get Loan
24,10.42,1.38,679,152,1,3,1,1,15.82,❌ Unlikely to Get Loan
37,12.33,7.43,755,159,0,2,0,1,18.02,❌ Unlikely to Get Loan
45,12.66,9.63,510,188,1,0,1,1,6.17,❌ Unlikely to Get Loan
28,4.91,4.33,765,137,0,3,1,1,17.11,❌ Unlikely to Get Loan
61,9.91,7.29,689,73,1,2,1,2,15.75,❌ Unlikely to Get Loan
47,5.07,5.11,495,67,1,2,1,2,5.74,❌ Unlikely to Get Loan
51,16.59,19.7,577,113,0,2,1,1,5.49,❌ Unlikely to Get Loan
28,1.0,1.0,608,33,0,1,0,1,13.37,❌ Unlikely to Get Loan
45,11.05,7.61,620,41,0,2,1,1,13.04,❌ Unlikely to Get Loan
29,17.33,5.29,576,212,0,0,1,0,12.57,❌ Unlikely to Get Loan
62,13.52,13.69,679,63,-1,2,0,0,13.15,❌ Unlikely to Get Loan
64,6.46,6.72,767,74,1,1,0,1,19.36,❌ Unlikely to Get Loan
63,1.0,1.24,750,59,-1,3,1,1,18.0,❌ Unlikely to Get Loan
21,14.74,19.07,662,114,0,0,0,2,11.44,❌ Unlikely to Get Loan
56,19.55,29.23,767,136,0,0,1,1,12.61,❌ Unlikely to Get Loan
50,10.94,2.14,900,53,1,3,1,1,28.34,❌ Unlikely to Get Loan
34,18.75,24.26,716,36,0,2,0,1,12.29,❌ Unlikely to Get Loan
62,13.73,19.3,575,131,0,0,1,1,6.09,❌ Unlikely to Get Loan
24,11.85,16.77,704,142,1,1,0,1,11.96,❌ Unlikely to Get Loan
46,15.73,2.38,712,16,-1,1,1,1,23.17,❌ Unlikely to Get Loan
34,12.12,12.4,546,238,0,1,1,1,4.66,❌ Unlikely to Get Loan
60,22.06,28.8,758,169,0,0,1,1,12.59,❌ Unlikely to Get Loan
65,17.12,6.22,650,172,0,1,1,0,15.45,❌ Unlikely to Get Loan
56,12.44,11.28,799,226,1,0,0,1,18.82,❌ Unlikely to Get Loan
23,26.47,19.75,693,53,0,0,1,2,17.75,❌ Unlikely to Get Loan
40,7.77,2.77,692,171,0,1,0,1,16.34,❌ Unlikely to Get Loan
26,15.94,10.33,800,111,0,1,1,0,21.7,❌ Unlikely to Get Loan
41,16.3,8.51,641,225,1,0,1,1,13.75,❌ Unlikely to Get Loan
31,20.26,26.13,576,42,0,1,1,1,5.8,❌ Unlikely to Get Loan
47,14.88,16.76,695,38,-1,2,1,1,13.67,❌ Unlikely to Get Loan
50,10.28,1.12,538,112,0,1,1,1,11.48,❌ Unlikely to Get Loan
34,11.67,10.27,610,88,0,3,1,1,9.69,❌ Unlikely to Get Loan
38,15.87,2.29,809,72,0,0,1,2,28.11,❌ Unlikely to Get Loan
26,29.51,40.0,643,26,0,1,1,1,5.74,❌ Unlikely to Get Loan
64,1.0,1.0,728,71,0,1,1,1,18.57,❌ Unlikely to Get Loan
61,19.93,7.12,462,99,1,0,1,2,9.3,❌ Unlikely to Get Loan
52,20.51,7.87,769,167,1,2,1,2,21.26,❌ Unlikely to Get Loan
53,18.68,22.87,612,112,0,1,1,1,7.29,❌ Unlikely to Get Loan
32,12.51,9.45,639,108,-1,1,1,2,13.55,❌ Unlikely to Get Loan
24,8.61,2.88,794,78,0,1,0,1,23.39,❌ Unlikely to Get Loan
56,8.2,2.41,718,145,0,3,1,1,16.61,❌ Unlikely to Get Loan
63,19.66,12.32,686,176,0,2,1,1,14.33,❌ Unlikely to Get Loan
31,19.03,17.03,712,17,0,1,0,2,17.22,❌ Unlikely to Get Loan
56,1.0,1.21,758,77,0,1,1,1,19.86,❌ Unlikely to Get Loan
35,5.36,6.35,688,180,0,1,1,0,13.25,❌ Unlikely to Get Loan
44,11.0,1.71,716,46,1,0,1,1,22.35,❌ Unlikely to Get Loan
53,8.0,8.07,566,140,1,1,1,1,8.11,❌ Unlikely to Get Loan
48,17.38,2.13,610,162,0,1,0,2,16.18,❌ Unlikely to Get Loan
60,7.94,7.13,619,181,0,1,1,2,10.67,❌ Unlikely to Get Loan
24,34.48,11.95,562,105,0,2,1,1,14.76,❌ Unlikely to Get Loan
32,8.37,10.92,726,237,0,0,1,1,13.98,❌ Unlikely to Get Loan
36,5.07,3.23,792,199,0,2,1,2,19.0,❌ Unlikely to Get Loan
32,20.34,25.99,730,178,0,0,1,2,12.12,❌ Unlikely to Get Loan
41,10.04,13.86,758,109,1,1,0,1,16.03,❌ Unlikely to Get Loan
46,19.19,12.66,782,236,0,1,0,1,18.55,❌ Unlikely to Get Loan
29,22.58,21.03,671,123,1,2,1,1,11.31,❌ Unlikely to Get Loan
40,20.57,28.89,657,219,0,0,0,2,6.33,❌ Unlikely to Get Loan
41,8.55,3.79,821,168,0,0,1,1,23.5,❌ Unlikely to Get Loan
62,1.0,1.0,573,155,1,4,0,1,6.48,❌ Unlikely to Get Loan
25,25.19,20.78,731,214,0,1,1,1,14.57,❌ Unlikely to Get Loan
31,1.43,1.25,721,148,-1,0,1,1,17.86,❌ Unlikely to Get Loan
25,28.3,20.0,594,94,1,0,1,1,12.29,❌ Unlikely to Get Loan
36,10.96,15.96,824,178,-1,1,1,2,17.68,❌ Unlikely to Get Loan
32,9.87,6.81,833,218,1,0,1,0,21.87,❌ Unlikely to Get Loan
57,7.89,6.94,789,17,-1,2,1,1,21.16,❌ Unlikely to Get Loan
54,12.61,2.3,727,192,0,1,1,1,19.54,❌ Unlikely to Get Loan
42,6.88,1.11,672,127,-1,0,1,1,17.7,❌ Unlikely to Get Loan
35,15.58,14.26,715,178,1,0,0,1,15.2,❌ Unlikely to Get Loan
52,11.39,15.76,869,79,0,3,1,2,20.07,❌ Unlikely to Get Loan
53,3.32,4.15,717,60,0,1,1,1,17.49,❌ Unlikely to Get Loan
55,4.4,3.91,680,80,1,2,1,2,15.0,❌ Unlikely to Get Loan
24,9.64,7.73,592,211,1,1,0,1,8.82,❌ Unlikely to Get Loan
36,1.0,1.17,650,72,0,1,1,0,14.45,❌ Unlikely to Get Loan
30,1.0,1.0,659,77,1,1,1,1,15.06,❌ Unlikely to Get Loan
65,22.04,14.49,732,111,0,1,0,1,18.41,❌ Unlikely to Get Loan
63,21.71,5.14,843,223,0,0,1,1,27.26,❌ Unlikely to Get Loan
53,19.5,15.25,772,222,1,2,1,1,16.21,❌ Unlikely to Get Loan
